date,open,high,low,close,volume
1636732200,88200,88200,88200,88200,0
1636732140,88200,88200,88200,88200,0
1636732080,88200,88200,88200,88200,0
1636732020,88200,88200,88200,88200,0
1636731960,88200,88200,88200,88200,0
1636731900,88200,88200,88200,88200,0
1636731840,88200,88200,88200,88200,0
1636731780,88200,88200,88200,88200,0
1636731720,88200,88200,88200,88200,0
1636731660,88200,88200,88200,88200,0
1636731600,88200,88200,88200,88200,0
1636731540,88200,88200,88200,88200,0
1636731480,88200,88200,88200,88200,0
1636731420,88200,88200,88200,88200,0
1636731360,88200,88200,88200,88200,0
1636731300,88200,88200,88200,88200,880.236
1636731240,88200,88200,88200,88200,0
1636731180,88200,88200,88200,88200,0
1636731120,88200,88200,88200,88200,0
1636731060,88200,88200,88200,88200,0
1636731000,88200,88200,88200,88200,0
1636730940,88200,88200,88200,88200,0
1636730880,88200,88200,88200,88200,0
1636730820,88200,88200,88200,88200,0
1636730760,88200,88200,88200,88200,0
1636730700,88200,88200,88200,88200,0
1636730640,88200,88200,88200,88200,0
1636730580,88200,88200,88200,88200,0
1636730520,88200,88200,88200,88200,0
1636730460,88200,88200,88200,88200,0
1636730400,88200,88200,88200,88200,0
1636730340,88200,88200,88200,88200,0
1636730280,88200,88200,88200,88200,0
1636730220,88200,88200,88200,88200,0
1636730160,88200,88200,88200,88200,0
1636730100,88200,88200,88200,88200,0
1636730040,88200,88200,88200,88200,0
1636729980,88200,88200,88200,88200,0
1636729920,88200,88200,88200,88200,0
1636729860,88200,88200,88200,88200,0
1636729800,88200,88200,88200,88200,0
1636729740,88200,88200,88200,88200,0
1636729680,88200,88200,88200,88200,0
1636729620,88200,88200,88200,88200,0
1636729560,88200,88200,88200,88200,0
1636729500,88200,88200,88200,88200,0
1636729440,88200,88200,88200,88200,0
1636729380,88200,88200,88200,88200,0
1636729320,88200,88200,88200,88200,0
1636729260,88200,88200,88200,88200,0
1636729200,88200,88200,88200,88200,0
1636729140,88200,88200,88200,88200,0
1636729080,88200,88200,88200,88200,0
1636729020,88200,88200,88200,88200,0
1636728960,88200,88200,88200,88200,0
1636728900,88200,88200,88200,88200,0
1636728840,88200,88200,88200,88200,0
1636728780,88200,88200,88200,88200,0
1636728720,88200,88200,88200,88200,0
1636728660,88200,88200,88200,88200,0
1636728600,88200,88200,88200,88200,0
1636728540,88200,88200,88200,88200,0
1636728480,88200,88200,88200,88200,0
1636728420,88200,88200,88200,88200,0
1636728360,88200,88200,88200,88200,0
1636728300,88200,88200,88200,88200,0
1636728240,88200,88200,88200,88200,0
1636728180,88200,88200,88200,88200,0
1636728120,88200,88200,88200,88200,0
1636728060,88200,88200,88200,88200,0
1636728000,88200,88200,88200,88200,0
1636727940,88200,88200,88200,88200,0
1636727880,88200,88200,88200,88200,0
1636727820,88200,88200,88200,88200,0
1636727760,88200,88200,88200,88200,0
1636727700,88200,88200,88200,88200,0
1636727640,88200,88200,88200,88200,0
1636727580,88200,88200,88200,88200,0
1636727520,88200,88200,88200,88200,0
1636727460,88200,88200,88200,88200,0
1636727400,88200,88200,88200,88200,0
1636727340,88200,88200,88200,88200,0
1636727280,88200,88200,88200,88200,0
1636727220,88200,88200,88200,88200,0
1636727160,88200,88200,88200,88200,0
1636727100,88200,88200,88200,88200,0
1636727040,88200,88200,88200,88200,0
1636726980,88200,88200,88200,88200,0
1636726920,88200,88200,88200,88200,0
1636726860,88200,88200,88200,88200,0
1636726800,88200,88200,88200,88200,0
1636726740,88200,88200,88200,88200,0
1636726680,88200,88200,88200,88200,0
1636726620,88200,88200,88200,88200,0
1636726560,88200,88200,88200,88200,0
1636726500,88200,88200,88200,88200,0
1636726440,88200,88200,88200,88200,0
1636726380,88200,88200,88200,88200,0
1636726320,88200,88200,88200,88200,0
1636726260,88200,88200,88200,88200,0
1636726200,88200,88200,88200,88200,0
1636726140,88200,88200,88200,88200,0
1636726080,88200,88200,88200,88200,0
1636726020,88200,88200,88200,88200,0
1636725960,88200,88200,88200,88200,0
1636725900,88200,88200,88200,88200,0
1636725840,88200,88200,88200,88200,0
1636725780,88200,88200,88200,88200,0
1636725720,88200,88200,88200,88200,0
1636725660,88200,88200,88200,88200,0
1636725600,88200,88200,88200,88200,0
1636725540,88200,88200,88200,88200,0
1636725480,88200,88200,88200,88200,0
1636725420,88200,88200,88200,88200,0
1636725360,88200,88200,88200,88200,0
1636725300,88200,88200,88200,88200,0
1636725240,88200,88200,88200,88200,0
1636725180,88200,88200,88200,88200,0
1636725120,88200,88200,88200,88200,0
1636725060,88200,88200,88200,88200,0
1636725000,88200,88200,88200,88200,0
1636724940,88200,88200,88200,88200,0
1636724880,88200,88200,88200,88200,0
1636724820,88200,88200,88200,88200,0
1636724760,88200,88200,88200,88200,0
1636724700,88200,88200,88200,88200,0
1636724640,88200,88200,88200,88200,0
1636724580,88200,88200,88200,88200,0
1636724520,88200,88200,88200,88200,0
1636724460,88200,88200,88200,88200,0
1636724400,88200,88200,88200,88200,0
1636724340,88200,88200,88200,88200,0
1636724280,88200,88200,88200,88200,0
1636724220,88200,88200,88200,88200,0
1636724160,88200,88200,88200,88200,0
1636724100,88200,88200,88200,88200,0
1636724040,88200,88200,88200,88200,0
1636723980,88200,88200,88200,88200,0
1636723920,88200,88200,88200,88200,0
1636723860,88200,88200,88200,88200,0
1636723800,88200,88200,88200,88200,0
1636723740,88200,88200,88200,88200,0
1636723680,88200,88200,88200,88200,0
1636723620,88200,88200,88200,88200,0
1636723560,88200,88200,88200,88200,0
1636723500,88200,88200,88200,88200,0
1636723440,88200,88200,88200,88200,0
1636723380,88200,88200,88200,88200,0
1636723320,88200,88200,88200,88200,0
1636723260,88200,88200,88200,88200,0
1636723200,88200,88200,88200,88200,0
1636723140,88200,88200,88200,88200,0
1636723080,88200,88200,88200,88200,0
1636723020,88200,88200,88200,88200,0
1636722960,88200,88200,88200,88200,0
1636722900,88200,88200,88200,88200,0
1636722840,88200,88200,88200,88200,0
1636722780,88200,88200,88200,88200,0
1636722720,88200,88200,88200,88200,0
1636722660,88200,88200,88200,88200,0
1636722600,88200,88200,88200,88200,0
1636722540,88200,88200,88200,88200,0
1636722480,88200,88200,88200,88200,0
1636722420,88200,88200,88200,88200,0
1636722360,88200,88200,88200,88200,0
1636722300,88200,88200,88200,88200,0
1636722240,88200,88200,88200,88200,0
1636722180,88200,88200,88200,88200,0
1636722120,88200,88200,88200,88200,0
1636722060,88200,88200,88200,88200,0
1636722000,88200,88200,88200,88200,0
1636721940,88200,88200,88200,88200,0
1636721880,88200,88200,88200,88200,0
1636721820,88200,88200,88200,88200,0
1636721760,88200,88200,88200,88200,0
1636721700,88200,88200,88200,88200,0
1636721640,88200,88200,88200,88200,0
1636721580,88200,88200,88200,88200,0
1636721520,88200,88200,88200,88200,0
1636721460,88200,88200,88200,88200,0
1636721400,88200,88200,88200,88200,0
1636721340,88200,88200,88200,88200,0
1636721280,88200,88200,88200,88200,0
1636721220,88200,88200,88200,88200,0
1636721160,88200,88200,88200,88200,0
1636721100,88200,88200,88200,88200,0
1636721040,88200,88200,88200,88200,0
1636720980,88200,88200,88200,88200,0
1636720920,88200,88200,88200,88200,0
1636720860,88200,88200,88200,88200,0
1636720800,88200,88200,88200,88200,0
1636720740,88200,88200,88200,88200,0
1636720680,88200,88200,88200,88200,0
1636720620,88200,88200,88200,88200,0
1636720560,88200,88200,88200,88200,0
1636720500,88200,88200,88200,88200,0
1636720440,88200,88200,88200,88200,0
1636720380,88200,88200,88200,88200,0
1636720320,88200,88200,88200,88200,0
1636720260,88200,88200,88200,88200,0
1636720200,88200,88200,88200,88200,0
1636720140,88200,88200,88200,88200,0
1636720080,88200,88200,88200,88200,0
1636720020,88200,88200,88200,88200,0
1636719960,88200,88200,88200,88200,0
1636719900,88200,88200,88200,88200,0
1636719840,88200,88200,88200,88200,0
1636719780,88200,88200,88200,88200,0
1636719720,88200,88200,88200,88200,0
1636719660,88200,88200,88200,88200,0
1636719600,88200,88200,88200,88200,0
1636719540,88200,88200,88200,88200,0
1636719480,88200,88200,88200,88200,0
1636719420,88200,88200,88200,88200,0
1636719360,88200,88200,88200,88200,0
1636719300,88200,88200,88200,88200,0
1636719240,88200,88200,88200,88200,0
1636719180,88200,88200,88200,88200,0
1636719120,88200,88200,88200,88200,0
1636719060,88200,88200,88200,88200,0
1636719000,88200,88200,88200,88200,0
1636718940,88200,88200,88200,88200,0
1636718880,88200,88200,88200,88200,0
1636718820,88200,88200,88200,88200,0
1636718760,88200,88200,88200,88200,0
1636718700,88200,88200,88200,88200,0
1636718640,88200,88200,88200,88200,0
1636718580,88200,88200,88200,88200,0
1636718520,88200,88200,88200,88200,0
1636718460,88200,88200,88200,88200,0
1636718400,88200,88200,88200,88200,0
1636718340,88200,88200,88200,88200,0
1636718280,88200,88200,88200,88200,0
1636718220,88200,88200,88200,88200,0
1636718160,88200,88200,88200,88200,0
1636718100,88200,88200,88200,88200,0
1636718040,88200,88200,88200,88200,0
1636717980,88200,88200,88200,88200,0
1636717920,88200,88200,88200,88200,0
1636717860,88200,88200,88200,88200,0
1636717800,88200,88200,88200,88200,0
1636717740,88200,88200,88200,88200,0
